student_id,age,gender,programme,attendance_pct,assignment_avg,quiz_avg,midterm_score,study_hours_week,previous_gpa,absences,internet_access,extracurricular,academic_risk
ST01011,20,Female,IT,68.1,37.2,50.4,77.9,3.1,3.43,4.0,Yes,No,Not At Risk
ST00186,21,Female,Software Engineering,91.4,85.6,79.2,62.7,7.5,3.07,6.0,Yes,No,Not At Risk
ST11757,18,Male,Software Engineering,83.1,72.5,58.5,65.8,3.0,3.29,3.0,Yes,No,Not At Risk
ST08574,23,female,IT,70.1,69.8,91.6,79.6,1.6,2.79,4.0,Yes,No,Not At Risk
ST02591,23,Male,Data Science,87.5,66.1,86.1,,1.6,2.61,10.0,Yes,No,Not At Risk
ST10964,25,Male,IT,100.0,94.2,59.1,56.3,0.9,2.31,3.0,Yes,No,Not At Risk
ST09619,22,Male,Software Engineering,70.6,70.8,86.8,68.0,6.2,2.82,4.0,Yes,Yes,Not At Risk
ST06313,20,Female,Data Science,72.5,71.7,89.0,92.4,5.6,2.96,3.0,Yes,Yes,At Risk
ST01982,22,Male,Software Engineering,62.2,89.2,52.1,63.0,10.9,2.53,3.0,Yes,Yes,Not At Risk
ST00774,21,Male,Computer Science,85.2,75.1,57.6,98.3,2.9,3.43,5.0,No,No,Not At Risk
ST11698,21,Male,Data Science,79.5,78.2,63.9,43.8,3.0,1.94,6.0,Yes,No,Not At Risk
ST11148,23,Male,Computer Science,72.2,60.5,42.1,60.5,6.3,4.0,4.0,Yes,No,At Risk
ST11103,25,Male,Computer Science,80.6,65.8,44.2,74.3,4.1,3.37,8.0,Yes,No,Not At Risk
ST05208,21,Female,IT,100.0,71.8,69.0,70.0,3.5,3.11,1.0,Yes,No,Not At Risk
ST09064,19,Male,IT,87.4,88.0,77.3,48.8,4.7,2.66,6.0,Yes,No,Not At Risk
ST11997,20,Female,Computer Science,92.0,73.3,65.0,70.3,6.0,2.69,3.0,No,No,Not At Risk
ST11502,20,Male,Computer Science,84.4,77.2,76.7,53.6,8.8,3.25,3.0,Yes,Yes,Not At Risk
ST08250,24,Male,Computer Science,79.3,48.2,39.6,69.0,10.2,4.0,5.0,Yes,No,Not At Risk
ST09157,23,Female,Software Engineering,73.2,74.1,49.9,82.1,3.0,2.01,6.0,Yes,Yes,Not At Risk
ST11180,24,M,Computer Science,86.0,72.7,63.5,82.0,1.2,2.62,3.0,Yes,No,Not At Risk
ST01166,22,Male,IT,98.7,70.0,79.6,48.1,4.0,1.99,,Yes,Yes,Not At Risk
ST08873,25,Female,Computer Science,88.8,77.3,59.6,90.4,4.2,2.77,1.0,Yes,No,Not At Risk
ST05382,21,Male,Data Science,92.8,59.7,87.0,66.2,5.1,3.07,3.0,Yes,No,At Risk
ST11283,22,Female,Computer Science,69.7,66.0,73.6,66.7,6.6,3.27,3.0,Yes,No,Not At Risk
ST06710,24,Female,IT,88.4,67.1,33.0,61.1,12.7,2.34,5.0,Yes,No,Not At Risk
ST03035,22,Female,Computer Science,69.2,61.7,44.4,57.3,3.4,2.04,6.0,Yes,No,Not At Risk
ST11979,20,Male,Computer Science,83.5,49.5,70.8,78.8,15.0,3.1,2.0,Yes,No,Not At Risk
ST04404,25,Male,Computer Science,65.6,51.8,100.0,29.5,4.8,3.18,6.0,Yes,No,Not At Risk
ST01382,18,Male,Data Science,80.6,56.7,83.6,100.0,6.2,2.95,0.0,Yes,No,Not At Risk
ST10897,19,Female,Computer Science,76.9,74.0,69.2,74.9,14.8,4.0,3.0,Yes,No,Not At Risk
ST00604,23,Female,IT,89.7,49.0,55.9,75.1,6.8,2.71,4.0,Yes,No,At Risk
ST07856,25,Male,Data Science,90.0,94.9,57.1,66.1,5.8,2.59,0.0,Yes,No,Not At Risk
ST11836,22,Male,Software Engineering,63.4,57.2,83.6,67.1,9.0,2.3,1.0,Yes,Yes,Not At Risk
ST10635,24,Male,Data Science,90.2,76.4,88.4,50.8,6.7,2.65,6.0,Yes,Yes,Not At Risk
ST07468,24,Female,Computer Science,97.3,38.5,59.8,55.2,7.3,1.48,4.0,Yes,No,Not At Risk
ST05623,19,Female,Software Engineering,86.7,48.3,55.3,17.9,15.8,3.37,2.0,Yes,No,Not At Risk
ST03153,18,Female,IT,82.4,85.6,45.7,57.9,3.1,2.82,5.0,Yes,Yes,Not At Risk
ST11185,22,Male,Computer Science,59.1,93.9,66.9,46.4,10.2,3.34,8.0,Yes,No,Not At Risk
ST03583,19,Male,Software Engineering,90.2,63.3,79.0,73.0,3.2,3.73,7.0,Yes,Yes,Not At Risk
ST06756,18,Male,Computer Science,71.9,88.8,85.6,61.8,7.9,3.08,3.0,Yes,Yes,Not At Risk
ST01714,21,Male,Computer Science,99.8,80.0,46.0,68.0,6.6,3.68,7.0,Yes,No,Not At Risk
ST06628,18,Female,Computer Science,72.9,69.8,76.1,87.6,1.9,2.54,1.0,Yes,No,Not At Risk
ST05328,21,Female,IT,78.2,65.1,45.7,86.9,1.5,2.73,3.0,Yes,Yes,Not At Risk
ST03982,18,Female,Computer Science,90.0,64.3,38.6,56.8,6.0,3.47,8.0,Yes,No,Not At Risk
ST01617,18,Female,Software Engineering,85.2,84.0,77.1,73.2,8.8,4.0,2.0,Yes,No,Not At Risk
ST09632,21,Female,Data Science,77.7,77.8,90.5,59.0,4.2,3.23,4.0,Yes,No,Not At Risk
ST07003,25,Female,Data Science,89.6,71.2,75.6,85.6,3.9,2.8,1.0,Yes,Yes,Not At Risk
ST05409,23,Male,Computer Science,80.0,79.9,43.1,81.2,7.5,3.02,2.0,Yes,No,Not At Risk
ST01432,20,Female,Software Engineering,100.0,78.8,45.9,61.4,6.9,3.2,6.0,Yes,No,Not At Risk
ST05814,19,Male,Software Engineering,100.0,82.0,78.2,,3.0,2.82,5.0,Yes,Yes,Not At Risk
ST08198,22,Male,Software Engineering,69.3,84.5,82.5,51.0,7.0,2.65,2.0,Yes,Yes,Not At Risk
ST04459,25,Male,Computer Science,63.8,57.6,90.2,62.0,3.6,3.4,2.0,Yes,Yes,Not At Risk
ST10356,19,Female,Data Science,89.6,61.7,61.4,94.4,8.7,4.0,4.0,Yes,Yes,Not At Risk
ST11887,25,Male,Software Engineering,74.7,59.4,81.1,58.2,4.1,3.12,4.0,Yes,Yes,Not At Risk
ST00192,25,Male,Software Engineering,95.1,96.6,82.5,65.1,2.9,3.13,6.0,Yes,No,Not At Risk
ST08426,24,Male,Software Engineering,100.0,52.2,85.0,73.7,11.0,2.26,5.0,Yes,No,Not At Risk
ST00555,20,Male,Computer Science,92.4,69.1,68.7,71.1,20.4,2.27,2.0,Yes,No,Not At Risk
ST07035,20,Male,IT,69.6,71.0,84.9,58.8,2.4,2.95,6.0,Yes,No,At Risk
ST06646,21,Male,Software Engineering,76.6,67.3,77.0,38.4,5.1,3.03,2.0,No,Yes,Not At Risk
ST02133,20,Male,IT,83.3,56.1,67.0,20.0,12.9,3.37,3.0,Yes,Yes,Not At Risk
ST04828,25,Male,Software Engineering,86.6,76.4,46.2,33.5,12.0,3.44,2.0,Yes,Yes,Not At Risk
ST06902,24,Male,Computer Science,71.2,62.5,75.0,78.3,3.4,2.85,2.0,Yes,No,Not At Risk
ST00812,19,Male,Computer Science,84.7,76.4,65.8,92.0,5.9,4.0,5.0,Yes,No,Not At Risk
ST07762,19,Male,IT,100.0,78.1,84.6,70.1,8.8,3.65,4.0,Yes,Yes,Not At Risk
ST11774,19,Male,Software Engineering,62.4,65.5,66.2,47.4,6.8,3.44,9.0,Yes,No,Not At Risk
ST04788,21,Male,Computer Science,76.2,100.0,100.0,73.6,19.2,3.74,4.0,Yes,Yes,Not At Risk
ST05539,24,Male,Computer Science,80.8,70.5,66.1,61.9,7.3,3.57,9.0,Yes,Yes,Not At Risk
ST03900,22,M,Data Science,100.0,68.3,52.4,,1.0,3.17,6.0,Yes,No,Not At Risk
ST08758,20,Male,IT,88.7,27.5,63.6,26.5,9.9,3.4,5.0,No,No,Not At Risk
ST02344,20,Female,Software Engineering,79.6,72.9,73.2,55.1,1.8,1.64,5.0,Yes,No,Not At Risk
ST05744,21,Male,Computer Science,77.2,64.5,61.0,67.1,4.5,2.82,3.0,Yes,No,Not At Risk
ST05232,18,Female,Software Engineering,80.1,59.8,46.0,25.2,0.2,3.17,4.0,Yes,No,Not At Risk
ST09936,25,Male,Computer Science,93.0,65.7,66.7,54.8,3.0,1.79,8.0,Yes,No,At Risk
ST06901,23,Male,Computer Science,85.8,58.2,77.4,55.5,6.6,2.77,3.0,Yes,Yes,Not At Risk
ST05805,19,Male,Software Engineering,79.6,85.6,82.8,50.0,5.8,2.33,5.0,Yes,No,Not At Risk
ST07329,20,Male,Software Engineering,99.5,82.4,92.9,41.0,2.8,2.78,5.0,Yes,No,Not At Risk
ST05855,20,Male,Data Science,61.1,52.2,77.3,66.3,1.9,2.87,4.0,Yes,Yes,At Risk
ST03960,22,Male,Computer Science,95.5,75.8,98.7,25.6,3.2,1.86,6.0,Yes,Yes,Not At Risk
ST04934,23,Male,Software Engineering,71.8,79.9,54.0,48.5,4.7,2.93,5.0,Yes,No,Not At Risk
ST10981,24,Male,Data Science,100.0,87.9,76.4,66.2,5.4,3.13,7.0,Yes,Yes,Not At Risk
ST10637,23,Male,Data Science,92.3,52.6,59.6,47.1,4.4,2.34,2.0,Yes,Yes,Not At Risk
ST00513,19,Female,Computer Science,59.1,72.6,63.8,58.5,6.6,3.23,6.0,Yes,Yes,At Risk
ST04334,21,Female,Data Science,94.9,79.4,61.5,42.8,10.0,3.04,6.0,Yes,No,Not At Risk
ST06433,24,Male,Computer Science,74.1,71.9,86.0,64.5,2.3,2.94,6.0,Yes,No,Not At Risk
ST09483,24,Male,IT,78.0,55.9,56.8,54.0,6.3,2.97,2.0,Yes,No,Not At Risk
ST03843,22,Male,Software Engineering,59.9,59.6,78.1,71.0,3.6,1.93,5.0,Yes,No,Not At Risk
ST01123,21,Female,Data Science,78.6,76.4,59.4,64.0,3.1,2.7,2.0,Yes,Yes,At Risk
ST01487,22,Female,IT,72.7,65.5,58.3,67.5,3.6,2.51,2.0,,No,At Risk
ST04179,19,Female,IT,64.6,50.8,76.3,65.3,11.2,3.12,3.0,Yes,Yes,At Risk
ST07278,24,Female,IT,71.6,65.2,41.6,81.2,1.6,2.63,7.0,Yes,No,Not At Risk
ST09355,25,Male,Computer Science,85.2,60.2,38.7,62.2,10.9,1.99,6.0,Yes,No,At Risk
ST09390,25,Male,Data Science,65.8,53.1,58.0,80.1,8.4,3.46,5.0,Yes,Yes,Not At Risk
ST09685,24,Male,IT,74.7,46.4,63.0,64.3,1.3,3.25,2.0,,No,Not At Risk
ST08377,24,Male,Data Science,67.9,56.2,62.3,44.8,6.0,2.78,4.0,Yes,Yes,At Risk
ST06451,22,Female,Data Science,59.3,100.0,46.9,74.5,6.5,2.78,4.0,Yes,No,Not At Risk
ST05926,21,Male,,73.2,59.9,49.2,69.9,2.2,3.19,5.0,No,No,Not At Risk
ST10294,24,Female,Software Engineering,93.0,67.1,77.2,47.1,12.9,3.76,3.0,Yes,No,Not At Risk
ST02314,20,Male,Data Science,96.6,31.0,62.5,53.9,3.8,2.96,2.0,Yes,No,Not At Risk
ST00282,20,Female,IT,81.0,59.6,73.2,44.8,10.2,1.71,5.0,Yes,Yes,Not At Risk
ST07347,25,Female,IT,76.9,72.8,67.2,,3.3,2.2,5.0,Yes,No,At Risk
ST04282,25,Female,Computer Science,87.7,63.8,68.6,77.1,8.2,2.02,7.0,Yes,No,Not At Risk
ST10054,25,Male,Software Engineering,68.6,82.9,49.8,47.3,4.0,2.55,5.0,Yes,Yes,Not At Risk
ST04307,25,M,Computer Science,99.0,82.8,65.8,73.5,12.7,2.06,6.0,Yes,Yes,Not At Risk
ST00388,19,Male,Data Science,61.7,87.1,32.5,66.1,7.4,1.7,5.0,Yes,No,At Risk
ST10644,23,Male,Data Science,77.4,80.0,88.4,73.9,10.0,2.27,3.0,Yes,Yes,Not At Risk
ST03445,21,Female,Data Science,83.7,77.0,33.8,61.1,4.2,1.58,4.0,Yes,No,Not At Risk
ST09343,18,Female,Software Engineering,70.7,66.3,67.6,56.2,9.3,3.09,6.0,Yes,Yes,Not At Risk
ST10710,22,Female,Computer Science,73.4,58.1,62.5,77.7,5.3,1.84,6.0,Yes,Yes,Not At Risk
ST04875,19,Female,IT,61.9,77.5,42.0,37.2,6.1,4.0,4.0,Yes,Yes,Not At Risk
ST09510,24,Male,IT,74.5,69.3,100.0,91.0,3.0,2.54,0.0,No,Yes,Not At Risk
ST00360,21,Female,Computer Science,49.6,64.2,55.1,59.0,2.8,2.84,6.0,Yes,No,At Risk
ST10929,20,Male,IT,70.4,91.6,82.4,63.6,0.9,3.04,3.0,Yes,Yes,Not At Risk
ST03071,22,Male,Data Science,85.4,80.7,83.5,86.0,22.6,3.65,1.0,Yes,No,Not At Risk
ST09370,18,Male,Computer Science,85.0,61.9,20.2,68.6,8.8,2.08,4.0,Yes,No,Not At Risk
ST09348,18,Male,Computer Science,88.6,54.7,61.7,65.3,9.6,2.83,6.0,Yes,Yes,Not At Risk
ST06487,18,Female,IT,90.8,78.5,68.5,81.3,6.0,3.88,6.0,Yes,No,Not At Risk
ST07807,22,Female,IT,79.3,84.3,34.2,90.9,3.6,2.12,2.0,Yes,No,Not At Risk
ST03788,25,Male,Software Engineering,96.5,66.1,36.5,56.9,4.4,3.71,5.0,Yes,Yes,Not At Risk
ST04211,22,Male,IT,99.3,92.1,60.7,77.3,4.0,1.83,4.0,No,Yes,Not At Risk
ST08097,20,Male,Data Science,76.8,47.9,76.6,,3.3,2.22,1.0,No,No,At Risk
ST05749,21,Female,IT,60.6,38.7,42.4,60.2,12.5,2.38,5.0,Yes,No,Not At Risk
ST06293,24,Female,IT,78.9,59.5,36.1,70.5,7.3,2.2,,,No,At Risk
ST05448,23,Female,Computer Science,88.7,50.3,75.1,74.9,2.8,2.99,6.0,Yes,Yes,Not At Risk
ST10965,20,Female,IT,85.0,67.0,67.1,77.6,2.0,2.22,,Yes,No,Not At Risk
ST05363,19,Male,Computer Science,86.4,68.4,59.6,66.1,1.6,3.23,8.0,Yes,No,Not At Risk
ST10930,22,Male,Computer Science,58.1,94.5,87.8,92.3,5.6,2.93,4.0,Yes,No,Not At Risk
ST06201,19,Female,IT,72.3,49.4,64.5,57.2,2.6,3.1,4.0,Yes,No,Not At Risk
ST08132,18,Male,Software Engineering,60.4,60.7,64.1,48.3,5.8,4.0,,Yes,Yes,At Risk
ST11349,21,Male,Data Science,72.1,79.6,87.8,,5.1,2.73,7.0,Yes,No,At Risk
ST11208,24,Female,Computer Science,68.1,82.8,87.2,73.2,8.4,2.89,5.0,Yes,Yes,Not At Risk
ST02013,23,Female,Data Science,77.6,70.6,73.8,,11.6,2.66,2.0,Yes,No,Not At Risk
ST11540,21,Female,Computer Science,76.7,61.4,42.0,15.2,6.1,3.08,4.0,Yes,Yes,At Risk
ST00654,22,Male,Computer Science,79.0,82.3,43.5,45.6,8.8,3.44,4.0,Yes,Yes,Not At Risk
ST09979,20,Female,Computer Science,95.4,57.7,99.0,70.5,3.6,3.45,3.0,Yes,No,Not At Risk
ST01643,20,Female,Computer Science,74.7,95.5,60.5,72.1,6.0,2.33,1.0,No,No,Not At Risk
ST09939,23,Female,Computer Science,81.8,61.8,67.5,76.7,6.5,2.7,1.0,Yes,No,Not At Risk
ST05699,24,Female,Data Science,76.3,58.5,57.2,61.0,5.3,2.78,5.0,Yes,Yes,Not At Risk
ST08944,21,Female,IT,91.8,59.5,79.5,42.1,8.3,2.92,3.0,Yes,No,Not At Risk
ST03048,20,Male,Computer Science,85.7,66.9,72.0,46.9,1.6,1.91,6.0,Yes,No,Not At Risk
ST00205,20,Male,Data Science,86.5,68.9,69.7,83.7,8.3,2.43,4.0,Yes,Yes,Not At Risk
ST07980,19,Male,Software Engineering,75.7,58.8,68.8,44.5,7.3,2.24,3.0,Yes,No,Not At Risk
ST03925,20,Female,IT,76.4,81.4,34.7,59.7,10.2,2.64,8.0,Yes,Yes,At Risk
ST01552,22,Male,Computer Science,90.5,67.2,86.4,61.8,3.8,2.58,6.0,Yes,Yes,At Risk
ST01747,20,Male,Software Engineering,100.0,35.8,53.1,71.5,6.2,3.07,3.0,Yes,Yes,Not At Risk
ST07724,20,Male,Computer Science,79.0,64.2,47.7,71.0,9.4,3.34,2.0,Yes,No,At Risk
ST08494,25,Male,Computer Science,81.2,83.7,70.8,76.1,6.6,2.03,0.0,Yes,Yes,Not At Risk
ST09556,19,Male,Computer Science,94.8,67.1,77.2,67.8,6.6,2.88,6.0,Yes,No,Not At Risk
ST11597,20,Male,Software Engineering,89.8,65.8,39.4,86.5,12.5,3.38,7.0,Yes,No,Not At Risk
ST08816,25,Female,Computer Science,69.5,66.6,80.5,44.2,6.0,3.41,2.0,Yes,No,Not At Risk
ST02587,19,Male,Data Science,87.0,72.4,54.5,96.8,4.2,3.77,2.0,Yes,No,Not At Risk
ST00395,23,Female,Software Engineering,78.5,40.3,69.9,48.6,2.1,3.13,5.0,Yes,No,At Risk
ST03526,23,Female,IT,93.7,51.0,72.1,34.5,5.2,4.0,5.0,Yes,No,Not At Risk
ST08502,23,Female,Computer Science,91.8,85.7,75.9,52.1,7.6,3.34,4.0,Yes,No,Not At Risk
ST09136,23,Male,Software Engineering,93.3,45.8,89.8,64.5,8.5,3.3,2.0,Yes,No,Not At Risk
ST02038,18,Male,Software Engineering,71.2,100.0,75.2,76.9,15.8,2.9,4.0,Yes,No,Not At Risk
ST09798,25,Female,Computer Science,89.6,91.1,78.5,79.5,7.7,3.18,5.0,Yes,No,Not At Risk
ST11159,20,Female,Data Science,80.9,73.4,74.4,80.8,2.6,3.01,2.0,No,Yes,At Risk
ST09204,20,Female,Software Engineering,100.0,78.6,57.2,84.4,9.2,2.53,5.0,Yes,Yes,Not At Risk
ST06638,21,Female,Computer Science,75.9,48.9,59.7,39.4,6.2,2.89,7.0,Yes,No,At Risk
ST07090,21,Male,Computer Science,88.4,54.8,81.6,76.9,3.5,2.89,2.0,Yes,Yes,Not At Risk
ST03941,21,Male,Computer Science,70.6,83.3,48.6,61.5,5.7,3.99,6.0,Yes,Yes,At Risk
ST03186,19,Male,Software Engineering,62.8,43.8,66.6,70.1,6.1,3.59,5.0,Yes,No,Not At Risk
ST11428,24,Female,Data Science,83.4,53.3,63.3,12.0,6.5,2.25,7.0,Yes,Yes,Not At Risk
ST08228,20,Female,Computer Science,72.5,59.2,64.7,64.8,7.2,3.66,6.0,Yes,No,Not At Risk
ST01276,20,Female,Computer Science,75.5,62.1,84.5,70.4,2.5,2.89,5.0,Yes,No,Not At Risk
ST03936,20,Male,Data Science,69.1,70.5,51.9,73.6,10.0,2.2,3.0,Yes,Yes,Not At Risk
ST08856,24,Male,Computer Science,91.6,96.7,63.2,73.4,3.5,2.86,5.0,Yes,Yes,Not At Risk
ST07437,24,Female,Computer Science,52.8,72.8,68.2,71.6,6.6,4.0,2.0,Yes,No,Not At Risk
ST05593,24,Male,Software Engineering,76.3,76.0,50.3,66.8,2.6,2.96,1.0,Yes,No,Not At Risk
ST02905,20,Male,Computer Science,99.6,66.6,61.4,51.9,3.3,3.0,5.0,Yes,No,Not At Risk
ST04212,25,Female,Software Engineering,100.0,54.0,84.5,58.0,1.6,2.89,3.0,Yes,No,Not At Risk
ST05734,18,Female,Computer Science,93.7,57.9,72.6,65.3,7.0,2.67,6.0,Yes,No,Not At Risk
ST11755,21,Female,Software Engineering,69.5,40.3,84.5,59.6,5.5,3.8,4.0,Yes,Yes,Not At Risk
ST06920,23,Female,IT,85.5,69.9,62.6,53.3,7.1,3.48,7.0,Yes,No,Not At Risk
ST01102,22,Female,Software Engineering,80.3,63.3,57.5,38.4,4.4,3.26,0.0,Yes,Yes,At Risk
ST07814,22,Female,Software Engineering,97.5,39.9,29.1,80.7,4.0,2.96,3.0,Yes,Yes,Not At Risk
ST00157,18,Male,Software Engineering,84.4,58.5,90.8,54.9,11.1,2.43,4.0,Yes,Yes,Not At Risk
ST07605,18,Female,Data Science,74.7,85.8,53.1,,5.7,2.46,7.0,Yes,No,Not At Risk
ST04786,23,Male,IT,82.1,77.4,73.3,38.1,7.6,3.21,5.0,Yes,No,Not At Risk
ST01343,19,Female,Computer Science,76.0,57.0,89.8,74.7,1.2,3.03,3.0,No,Yes,Not At Risk
ST07784,25,Male,IT,68.9,89.8,51.8,66.8,3.2,1.85,6.0,Yes,No,At Risk
ST11001,23,Male,Computer Science,88.3,69.0,57.4,61.6,0.8,2.95,7.0,Yes,No,Not At Risk
ST02956,23,Female,IT,71.3,67.4,76.7,61.7,3.9,1.88,6.0,Yes,No,Not At Risk
ST03591,20,Female,Software Engineering,84.2,67.2,59.7,50.2,6.2,3.39,4.0,Yes,Yes,Not At Risk
ST11566,25,Female,Data Science,88.5,40.7,100.0,65.5,7.9,3.52,2.0,Yes,Yes,Not At Risk
ST02114,21,M,Data Science,79.9,69.6,100.0,69.5,7.9,3.61,3.0,Yes,Yes,Not At Risk
ST04406,21,Female,Computer Science,72.7,75.3,69.6,87.0,4.7,3.07,6.0,Yes,No,Not At Risk
ST06405,21,Female,Data Science,68.9,74.1,54.0,73.5,1.1,1.86,2.0,Yes,Yes,Not At Risk
ST09812,18,Male,IT,80.4,80.8,77.1,80.8,2.9,3.5,2.0,Yes,No,Not At Risk
ST09514,23,Female,IT,90.6,69.7,95.0,92.4,5.8,2.91,5.0,Yes,Yes,Not At Risk
ST11264,20,Male,Computer Science,76.5,58.4,100.0,59.5,2.7,2.55,1.0,Yes,No,At Risk
ST05364,18,Male,Software Engineering,91.5,56.5,62.5,86.2,0.7,2.6,7.0,Yes,No,Not At Risk
ST04672,24,Male,Software Engineering,71.3,74.2,77.7,63.4,3.1,1.59,4.0,No,Yes,Not At Risk
ST09400,23,M,Software Engineering,75.0,55.5,81.6,60.2,5.4,2.37,7.0,Yes,No,At Risk
ST08291,24,Male,Software Engineering,72.0,76.4,72.9,84.0,1.8,3.21,4.0,Yes,Yes,Not At Risk
ST04428,21,Female,Software Engineering,65.7,72.4,50.6,54.6,10.8,3.84,2.0,Yes,No,At Risk
ST01124,20,Female,Software Engineering,98.9,73.0,59.2,65.3,5.5,3.72,6.0,Yes,No,Not At Risk
ST01553,21,Male,IT,91.0,51.7,60.5,55.6,2.6,2.8,7.0,Yes,No,Not At Risk
ST04365,22,Male,Computer Science,68.0,74.6,73.8,58.4,1.8,2.74,4.0,Yes,No,At Risk
ST08221,19,Female,Data Science,81.5,57.3,62.7,50.5,3.3,2.96,3.0,Yes,No,Not At Risk
ST05559,25,Male,Data Science,84.7,86.6,56.3,44.8,12.0,2.67,3.0,Yes,Yes,Not At Risk
ST00111,25,Female,Software Engineering,87.7,49.7,74.6,81.5,3.8,4.0,4.0,Yes,Yes,Not At Risk
ST02520,19,Male,Computer Science,88.4,61.0,78.7,81.9,11.5,3.49,2.0,Yes,Yes,Not At Risk
ST10629,20,Female,Computer Science,52.8,40.2,55.0,83.7,8.5,3.38,3.0,Yes,No,Not At Risk
ST08798,25,Female,Computer Science,66.2,77.5,37.3,65.6,5.1,3.46,5.0,Yes,Yes,Not At Risk
ST06822,25,Male,Software Engineering,69.1,82.3,61.1,58.9,2.9,3.19,3.0,Yes,Yes,At Risk
ST09731,19,Female,IT,77.9,76.7,72.2,69.3,0.7,2.12,3.0,Yes,No,Not At Risk
ST00581,24,Female,IT,75.9,94.0,66.5,44.8,5.3,3.54,5.0,Yes,Yes,Not At Risk
ST04544,24,Male,Software Engineering,65.0,86.9,69.0,66.0,3.6,3.09,7.0,Yes,No,Not At Risk
ST01181,19,Male,Computer Science,87.4,84.7,47.6,51.5,1.8,2.59,2.0,Yes,No,Not At Risk
ST04693,20,Male,IT,85.6,40.3,64.8,80.6,6.4,3.58,3.0,Yes,Yes,Not At Risk
ST05447,18,Female,Computer Science,98.8,69.9,67.3,49.7,2.0,2.63,6.0,Yes,Yes,Not At Risk
ST03263,24,M,Computer Science,70.8,63.9,68.9,86.8,6.3,3.34,7.0,Yes,No,Not At Risk
ST09027,25,Male,Computer Science,92.7,63.3,56.2,50.3,4.3,2.52,6.0,No,Yes,Not At Risk
ST06765,22,Male,Software Engineering,96.0,84.7,99.2,60.0,7.2,3.03,4.0,Yes,Yes,Not At Risk
ST02628,20,Female,IT,72.4,76.2,69.0,58.6,3.4,1.51,7.0,Yes,Yes,Not At Risk
ST06558,18,Female,IT,78.6,65.0,73.1,65.0,6.5,3.71,6.0,Yes,Yes,Not At Risk
ST01198,23,Female,Computer Science,90.7,52.9,96.0,67.2,9.5,2.77,4.0,Yes,No,Not At Risk
ST06181,19,Female,Computer Science,66.1,86.4,80.4,52.3,12.3,3.46,1.0,Yes,No,Not At Risk
ST09261,23,Male,IT,75.6,96.8,64.8,54.8,5.4,3.88,4.0,Yes,Yes,Not At Risk
ST03012,18,Female,Computer Science,88.3,76.9,61.0,64.8,5.2,1.68,2.0,,Yes,Not At Risk
ST07118,23,Female,Computer Science,70.8,61.5,99.1,80.3,4.9,3.75,6.0,Yes,No,Not At Risk
ST06323,18,Female,IT,69.3,60.5,83.5,78.1,19.6,2.73,6.0,Yes,No,Not At Risk
ST07407,21,Male,Computer Science,66.6,94.3,48.1,39.3,2.4,3.83,2.0,Yes,No,Not At Risk
ST04337,20,Male,Computer Science,56.9,53.8,92.2,74.5,1.3,3.0,0.0,Yes,No,Not At Risk
ST01183,25,Male,Software Engineering,78.6,75.2,85.2,47.5,3.5,2.64,1.0,Yes,Yes,Not At Risk
ST10252,24,Female,Computer Science,63.8,100.0,64.5,69.2,3.2,1.32,4.0,Yes,No,Not At Risk
ST03713,24,Male,Data Science,85.7,98.2,77.3,60.0,7.8,3.04,2.0,Yes,Yes,Not At Risk
ST08473,21,Male,IT,67.2,73.5,88.2,57.6,4.7,3.33,4.0,Yes,No,Not At Risk
ST01355,18,Male,Computer Science,78.4,72.4,76.6,36.2,4.3,2.19,5.0,Yes,No,Not At Risk
ST07316,20,Female,Software Engineering,77.1,53.0,81.4,30.1,2.8,3.19,2.0,Yes,No,Not At Risk
ST03449,19,Male,IT,87.8,86.9,69.4,39.4,12.1,2.31,3.0,Yes,Yes,Not At Risk
ST11715,22,Female,Computer Science,78.5,56.4,47.9,40.4,4.5,2.42,4.0,Yes,Yes,Not At Risk
ST00683,18,Male,Computer Science,88.7,52.0,67.3,29.4,5.3,1.61,2.0,Yes,Yes,At Risk
ST11796,21,Male,IT,100.0,77.8,83.7,48.0,1.8,2.27,7.0,Yes,No,Not At Risk
ST03501,19,Male,Computer Science,77.8,54.7,78.4,72.8,2.0,4.0,6.0,Yes,Yes,Not At Risk
ST03654,25,Female,IT,72.6,68.8,58.3,56.6,4.6,3.24,4.0,Yes,No,At Risk
ST08707,19,Female,Computer Science,81.2,95.1,65.3,53.0,11.2,2.74,4.0,Yes,Yes,Not At Risk
ST10236,19,Female,Software Engineering,80.9,99.5,71.7,48.1,4.7,2.89,8.0,No,Yes,Not At Risk
ST07322,24,Male,IT,73.4,64.4,82.0,52.5,3.6,2.19,5.0,Yes,No,Not At Risk
ST08688,23,Female,Computer Science,100.0,70.3,82.6,,1.3,2.52,8.0,Yes,Yes,Not At Risk
ST06310,24,Female,IT,92.5,80.1,62.6,82.7,2.2,2.25,3.0,Yes,No,Not At Risk
ST02499,18,Male,Computer Science,64.9,63.6,47.4,51.2,5.3,3.35,2.0,Yes,No,Not At Risk
ST09438,19,Male,Data Science,78.1,84.8,79.4,83.8,10.0,2.59,4.0,Yes,Yes,Not At Risk
ST02626,22,Female,Software Engineering,87.5,87.9,60.5,58.2,3.8,2.25,3.0,Yes,Yes,Not At Risk
ST09705,20,Male,Computer Science,67.2,95.7,99.5,50.5,7.3,3.58,6.0,Yes,No,Not At Risk
